1,-1,1083.93408,624.9987,287.3088,454.7826
1,-1,495.86400000000003,3.857759999999999,96.39744,143.20368
1,-1,1081.9536,594.5016599999999,281.95392000000004,253.47924
2,-1,1029.8217599999998,585.85788,250.86144,437.44752
2,-1,1016.8435199999999,512.58528,272.58624,246.51647999999997
2,-1,460.58975999999996,5.6240999999999985,101.65056,127.60092
3,-1,871.44864,143.05464,129.67488,257.90184
4,-1,673.5782399999999,19.37736000000001,116.19072,252.1044
5,-1,674.22144,15.182639999999992,115.85664,252.71784000000002
6,-1,674.57472,10.076940000000008,114.1632,253.935
7,-1,674.15424,12.284999999999968,111.97824,251.3376
8,-1,669.87168,15.283620000000013,114.16896,242.57124
9,-1,668.56608,7.479539999999986,112.944,257.17716
10,-1,670.05312,12.835800000000006,106.11072,246.02616
11,-1,665.1331200000001,5.868719999999968,111.504,256.30992000000003
12,-1,663.3552,17.49708000000001,109.44575999999999,186.25032
13,-1,664.15104,16.760520000000014,108.14207999999999,187.39296
14,-1,870.23232,139.11965999999998,125.56031999999999,266.09796
15,-1,662.1062400000001,15.69131999999999,111.48288,188.91576
16,-1,662.0390400000001,13.72842,111.61728,197.30195999999998
17,-1,660.31392,11.861639999999994,112.85952,205.77888000000002
18,-1,659.496,10.649339999999995,111.76512,207.50364
19,-1,658.9420799999999,9.647100000000009,110.4384,208.93788
20,-1,657.9350400000001,11.3994,112.368,196.66368
21,-1,658.12128,11.111040000000003,112.12608,197.08704
22,-1,658.68192,10.398240000000001,110.93567999999999,196.2468
23,-1,657.8803200000001,9.20268,112.90751999999999,195.82344
24,-1,659.2943999999999,9.75618,112.46016,191.21939999999998
25,-1,865.2,137.39705999999998,126.81984,257.21819999999997
26,-1,662.97312,9.022320000000008,110.68224,187.4448
27,-1,660.4799999999999,11.347560000000001,114.48576,178.0596
28,-1,661.824,10.228680000000011,117.00095999999999,187.44912
29,-1,667.27968,5.895179999999982,114.06527999999999,199.75356000000002
30,-1,670.75296,8.609219999999993,111.95328,198.28044
31,-1,674.1984,1.4029200000000088,111.77088,205.00776
32,-1,678.20448,4.082400000000007,108.8544,187.42104
33,-1,691.5552,-7.5427199999999885,100.48128,202.81967999999998
34,-1,691.65408,-6.2737200000000115,102.46848,197.53848000000002
35,-1,693.20448,-8.117279999999994,103.36895999999999,204.43967999999998
36,-1,863.8512000000001,135.51677999999998,125.43552,256.84236
36,-1,1657.32672,875.19906,259.49952,198.09684000000001
37,-1,695.66592,-6.607439999999997,101.88672,203.66424
38,-1,700.05024,-6.238619999999997,102.84096,204.81876
39,-1,701.99232,-5.969700000000003,106.176,204.26579999999998
40,-1,699.59808,2.3511600000000072,114.5856,140.29415999999998
41,-1,703.6972800000001,0.671219999999991,113.7024,142.28028
42,-1,706.9248,2.4435000000000002,116.9472,139.47876000000002
43,-1,710.00064,0.8456399999999888,118.54464,143.13024000000001
44,-1,713.8684800000001,3.1379400000000004,120.54336,138.90204
45,-1,721.30752,3.4171200000000113,112.00512,140.54904
46,-1,724.25376,2.7010800000000046,110.90112,144.91872
47,-1,861.6057599999999,131.65793999999997,125.29535999999999,258.08436
47,-1,1604.2713600000002,861.489,296.47104,209.48112
48,-1,733.12896,3.262680000000003,105.7728,141.6204
49,-1,738.61536,3.5542800000000057,104.19264000000001,139.04352
50,-1,738.07584,4.0364999999999895,110.93567999999999,134.35092
51,-1,741.75072,1.0519199999999813,110.6016,140.37624000000002
52,-1,748.03104,-1.13021999999998,109.45344,141.70139999999998
53,-1,751.78176,0.19278000000001327,108.85632000000001,143.01899999999998
